"","GSM3618686","GSM3618687","GSM3618688","GSM3618689","GSM3618690","GSM3618691","GSM3618692","GSM3618693"
"66825_at",-1.48151336458581,-2.59836512998034,-3.41464183190908,-1.44609366250247,-2.83300984578463,-4.33986315094579,-2.91018615043758,-3.02020771474117
"66826_at",0.077003588783462,0.0673915088989067,0.118712667923478,0.160391148606301,0.203396340848144,0.21776883603875,0.0935479747236295,-0.0507746396133535
"668275_at",0.877217151108884,0.92733110453346,0.983296620406115,0.926668627503361,0.941575313471955,0.997533028018183,0.875278698793848,0.950575106181753
"66827_at",-0.171359165922441,-0.240314645563481,-0.276904440344024,-0.226559771408952,-0.359150296623515,-0.421360542792694,-0.36237595330233,-0.0709221758329845
"668303_at",-4.24851140659213,-4.76009502055498,-5.21049106821286,NA,-4.7390776676196,-10.3986789163851,-5.02783243109731,-4.07654420114805
"66830_at",-0.0545294672333879,-0.137621470333414,-0.0429279212896939,-0.0602482339285718,-0.0697578947439897,-0.110739936056241,-0.228948738972074,0.012797224058972
"668310_at",NA,NA,NA,NA,NA,NA,NA,NA
"668321_at",-1.96883465944694,-2.33285527130945,-2.56557262924171,-2.42463371159057,-1.81187785202829,-2.35733801561498,-2.04843130199884,-2.19600290059488
"668327_at",-1.85191818237011,-1.80858374858458,-1.63635585704393,-1.71372945426727,-1.7101449112165,-1.69934353101703,-1.81291380169614,-1.72366849889665
"66832_at",-1.34923281279134,-0.857079233109062,-0.88498140254756,-0.724762962320606,-0.675851395876348,-1.20181889809728,-1.15727594149495,-0.912447061353978
"668331_at",NA,NA,NA,NA,NA,NA,NA,NA
"668347_at",-0.22963877669669,-0.141058928078686,-0.224951043479961,-0.305291928423953,-0.131577586541885,-0.104561613490089,-0.31474016047438,-0.142890950629057
"66834_at",0.548483471819314,0.489153122066467,0.375755048612875,0.527652449128978,0.457599254739822,0.404345487942375,0.411638984169796,0.394485919952815
"66836_at",0.749191421998815,0.696038331142228,0.755923267433355,0.7683869532391,0.643960806070938,0.654848826604521,0.636131181907154,0.669891958820032
"66838_at",-4.06450455074318,-4.7678821031672,-6.09724942116001,-5.38551793737253,-4.32264136648464,-4.62271361623631,NA,NA
"66839_at",-0.226815973784512,-0.0893532424008047,-0.091953558611927,-0.00312634220159519,-0.00822436314221072,-0.252424706012337,-0.17599661405646,-0.132195251639214
"66840_at",0.040008275391523,0.0529606736857647,-0.00119238233566792,0.115604706076845,-0.0293810691540797,0.0130914843842773,0.02365560436544,0.153227150163501
"66841_at",1.41537495865647,1.41631929604602,1.39733612056242,1.43179472833799,1.38310876218007,1.39163921210991,1.3916864236693,1.39868634835999
"668444_at",NA,NA,NA,NA,NA,NA,NA,NA
"66844_at",0.00921420598099764,0.0346449448315559,0.00847978949434714,0.0439989409718325,0.0761270824979975,-0.0331171570358403,0.0156377143882845,0.0542858196958153
"668450_at",-0.785249064082308,-0.762744309764178,-0.711825143416738,-0.647518254928806,-0.770881983875975,-0.869419814880588,-1.03322299968744,-0.838578398552212
"668453_at",-2.23702343965337,-1.65451822594889,-0.149105121377298,-2.11700589204663,-1.92839239237333,-1.05624855961798,-3.35147784797711,-1.84666174477062
"66845_at",0.533136384850978,0.514702778297652,0.527194872463714,0.524937548815433,0.619742028690933,0.54223916408412,0.512625482603942,0.5607641314424
"668472_at",-0.102952930980803,-0.0481713116373144,0.0369119976006925,-0.287455954138146,0.0380699069583479,-0.332037929706183,-0.315178534117833,-0.0261725351497212
"66847_at",0.802685151846625,0.636523681369709,0.658480557478834,0.714600966244212,0.717746047535004,0.625314260592633,0.627713486235645,0.735673368146751
"668485_at",0.0187197378018366,0.075738747614985,0.0138937181443318,0.0598520371480005,0.0822862960888445,0.0761502216138237,-0.00122235920412743,0.1533313617622
"668487_at",NA,NA,NA,NA,NA,NA,NA,NA
"66848_at",-0.884594651002831,-0.704422850762654,-0.622451197502136,-0.589029750504792,-0.901572114353249,-0.871504986876636,-0.955284107048422,-0.858992475695882
"668494_at",NA,-5.89740057996128,NA,-7.1863631764063,-3.66680656626386,-6.62763060562978,NA,-9.94209459215829
"66849_at",-0.878765853969817,-1.31542845250872,-1.19828707795222,-0.951688148790355,-1.05480403751156,-1.33149437561174,-1.29071012312561,-1.34769095589715
"668501_at",-1.06718759490455,-0.983237515655846,-0.98828934978666,-0.82723992664297,-0.962319890294057,-0.8930724378046,-0.939053407744685,-0.993002877778143
"668506_at",-1.98647390927312,-1.71142782252971,-1.83955210204358,-1.71839081433186,-1.8266599718,-2.39199190346723,-2.21380226841751,-4.20870611114756
"668525_at",-1.19190825506539,-1.15639112535156,-1.09602228741796,-1.17171005580222,-1.09434569650819,-1.25836484711806,-1.71204201981627,-1.18688874167131
"66853_at",0.877752549641742,0.977680342482984,0.985763191819169,0.939744699233347,0.840141117880877,0.885704461876445,0.919193862610029,0.786059558571473
"668540_at",-5.50726611552514,-5.70412861174728,-3.96848367889139,-6.58403107437545,-4.81888228114522,-5.15545229215122,-4.77482242139168,-3.32923896377699
"668544_at",-3.76824503412056,-3.28202818709504,-2.2501028529638,-2.93151350290616,-2.44856090584617,-2.80958683917972,-2.66910587370609,-2.69510211079047
"66854_at",-3.43481316937034,-2.75121176725989,-2.70304300299741,-2.40116487661975,-2.88329673413746,-2.12157380032615,-3.33217436150089,-4.04885963832941
"66855_at",1.00497017307715,1.01731115824032,1.05191341767293,1.01968671607723,1.01277086189364,0.966867052017404,0.987629812642681,0.964247177688257
"668572_at",-1.31675395420612,-1.38480496433319,-1.66443293804561,-1.4382151562767,-1.63697545542166,-1.92602510164195,-2.0065058688339,-1.76258822908818
"66857_at",0.981747876953619,1.0736503128755,1.15941342155416,1.06590489476545,1.02592868246302,1.08362885633566,0.915873532247015,0.908710138087582
"668597_at",NA,NA,NA,NA,NA,NA,NA,NA
"66859_at",-1.458062565821,-1.3742444276385,-1.35452279040356,-1.36109021020499,-1.51303961194378,-1.27835820839075,-1.44664320491182,-1.90214027770824
"668603_at",-2.30704168080371,-1.77976659622771,-2.31567345124365,-2.81684139712616,-2.05361742265631,-2.26693358496178,-4.3413328799529,-2.11369844761921
"668606_at",NA,NA,NA,NA,NA,NA,NA,NA
"66860_at",-1.54666457717474,-1.257757939634,-1.17781597316813,-1.28450543581606,-1.46514444434845,-1.36277108553795,-1.44849786184179,-1.38305039811036
"66861_at",-0.366053577488042,-0.241371086054139,-0.180788686138269,-0.286460205226936,-0.313200884333154,-0.245090738312223,-0.464058607481271,-0.303613253837739
"668620_at",NA,NA,NA,NA,NA,NA,NA,NA
"668622_at",NA,NA,NA,NA,NA,NA,NA,NA
"668626_at",-3.34976061129094,-4.36060173676781,-3.1966696554174,-4.21481749940357,-3.61430504858143,-3.52048586221247,-4.36362484905748,-4.61251647197792
"66863_at",-0.162705573569917,-0.163971652971208,-0.112404199571488,-0.180082053256558,-0.0205330550758147,-0.0505123515508989,-0.158285638050054,-0.300699007762844
"66864_at",-1.49871706621486,-1.73100647851637,-1.47820048658709,-1.54724455678313,-1.52214167399662,-1.34204478184398,-1.95969500429876,-1.81176724557997
"66865_at",0.7201590646899,0.70185221682183,0.713766133076891,0.711069334751681,0.673776218795469,0.624397603902513,0.668280294408873,0.701372306769856
"668661_at",-2.13996582684757,-1.44923656039522,-1.49162897528497,-2.21403446038581,-2.98266219608386,-2.7775079355704,-2.86195292919509,-1.76118258005415
"668662_at",NA,-6.20983876671853,-5.73245405785825,NA,NA,NA,NA,NA
"668668_at",-2.28138779491952,-2.33172111090487,-2.67763720464842,-1.99794508704421,-1.84100320708138,-1.83686669196943,-2.58831893392032,-1.63164713092707
"66866_at",-0.207431656332349,-0.234193674037354,-0.268960303296204,-0.147767655417064,-0.120959036472125,-0.171524728490166,-0.395418931255973,-0.286490252033557
"668672_at",NA,-4.42988778850418,-4.65636901416228,-7.14686911472119,-8.36342290316471,NA,NA,-7.6911767162982
"66867_at",-0.955742872176178,-0.977719610014822,-0.883494917429525,-0.900596715759097,-0.956333786900501,-0.972189055953783,-0.917128193419419,-0.854685699732247
"668683_at",NA,NA,NA,NA,NA,NA,NA,NA
"668686_at",NA,NA,NA,NA,NA,NA,NA,NA
"66868_at",0.992472178813385,0.951323824611194,0.947223400086863,0.993762695091574,0.935620435847824,0.948094982077212,0.973909163952372,0.934663036482535
"66869_at",-0.884219059329213,-0.819100246296143,-0.76604363179552,-0.875791939281958,-0.904505997263144,-0.825807791243189,-0.962265585501364,-0.957248915511812
"66870_at",1.0194382660305,1.05687304196755,1.08701452794961,1.0735495823042,1.0392964814543,1.07052984710181,1.04453584695445,1.04038872821344
"668719_at",NA,NA,NA,NA,NA,NA,NA,NA
"66871_at",-2.62064489979287,-2.0690875440782,-2.14433351533638,-2.19830534546158,-2.31339722583527,-1.22516796042465,-2.45005533261287,-2.11361240196222
"668725_at",NA,NA,NA,NA,NA,-5.71124163779945,NA,NA
"668733_at",-3.16459740107751,-2.9041412293503,-2.92821824497283,-2.55218099589501,-2.64858786522364,-3.13436570900639,-4.25992995703668,-2.69580979316672
"66873_at",NA,NA,NA,NA,NA,NA,NA,NA
"668747_at",-2.90244352523533,-2.49133599997043,-2.87927939264602,-2.91041357628072,-2.57627931015767,-2.64913783230389,-3.46702288280371,-2.833175549243
"668749_at",-3.4116207530575,-6.46762764224131,NA,-3.4219948191601,-4.58659267420376,-9.6611657748357,-5.21455678290581,NA
"66874_at",-0.428244336827043,-0.395950518140082,-0.454668098595714,-0.463807658580964,-0.459353387914737,-0.465168249857434,-0.539636768374116,-0.419096802710964
"66875_at",-0.337888236177125,-0.200749816217448,-0.160768257607576,-0.121639086746172,-0.0180676128023069,0.0806922575979229,-0.159635062482651,-0.344501447145111
"668771_at",-1.05340144723657,-0.965121220003909,-0.658102337826014,-0.861739110668243,-0.899535687900779,-0.806452470411377,-1.0535644693644,-0.832013237969158
"668773_at",-0.673317841997946,-0.811290494471382,-0.623311756673773,-0.5927832890424,-0.575490694454369,-0.480477458964545,-1.09545107659527,-0.36436407474983
"668779_at",NA,NA,NA,NA,NA,NA,NA,NA
"66877_at",-0.581238256774838,-0.480563788907601,-0.477360740443389,-0.463685912024915,-0.621622842190268,-0.802773052515477,-0.774153172809174,-0.499622589993915
"668786_at",-8.54858850577451,-5.11665705868097,-2.63182066109092,NA,NA,-5.88104859138956,-5.54514188392099,NA
"668787_at",-3.41505344210893,-2.95378311353655,-2.97171035036514,-3.01802270324325,-3.01559441639665,-3.26627062998677,-3.41707073841999,-2.54353465506312
"66878_at",0.78057811302558,0.829086117419345,0.821245847170522,0.815589430313944,0.812776576807247,0.720553094952237,0.636084125592253,0.819079680948819
"668797_at",-0.875578802257125,-0.714160875540417,-0.841859629706485,-0.83309386712895,-0.691384024627904,-1.20728941904341,-1.02173224615716,-0.619180570908628
"668809_at",-3.22121007491963,-3.65424890945185,-4.04243652142256,-3.83296905509907,-3.53850805212857,-2.94161318712288,-3.70013025429504,-2.96125376915766
"66880_at",-0.914223157027225,-0.559119593112005,-0.559805378010102,-0.623789938555593,-0.686124552999077,-0.688265413905285,-0.888958521990348,-0.848411001565176
"66881_at",0.964806427871143,0.908109565605312,0.853057703912429,0.969715345183254,0.918103214040185,0.963732936525529,0.943366361001729,0.923493821878427
"668820_at",-3.27521341508556,-3.49328964091839,-3.60486465284823,-3.90284558785929,-3.07303904045478,-3.66569302109668,-5.27322875848532,-3.89318306097696
"668822_at",NA,NA,NA,NA,NA,NA,NA,NA
"66882_at",1.07370747318662,1.08082360943298,1.1344189920919,1.12175922259975,1.08129234364255,1.11351385608824,1.06226977056199,1.07569942856099
"668831_at",NA,NA,NA,NA,NA,NA,NA,NA
"668843_at",-6.294741197315,-3.94381710818147,NA,NA,NA,-4.60373643015397,-6.57513393135519,NA
"66884_at",0.542492257062861,0.532118095615806,0.614204253092492,0.625245773014415,0.570934401525507,0.593294539662525,0.638549959677361,0.597087782416714
"66885_at",0.923867320422763,0.918382310921166,0.90223602746927,0.918541980617198,0.912197695186507,0.83475889311526,0.807983088041089,0.913283623268645
"66887_at",1.26912809900382,1.23742032700585,1.27943294589361,1.30510550417688,1.29229320884346,1.24715836900473,1.26254966483403,1.28759899435086
"668880_at",NA,NA,NA,-5.2997958199408,-4.63928281739224,-3.80503319237831,NA,-9.04943758417264
"668888_at",NA,NA,NA,NA,NA,NA,NA,NA
"66889_at",1.12409167974771,1.05293768114771,1.01583459157378,1.100366328037,1.09498703937977,1.05320151355329,1.01447563015076,1.09352756507179
"66890_at",1.06992783349712,1.09234766773589,1.07518524040626,1.08790869071771,1.07516025758132,1.01708111685096,1.04420074819144,1.06460978881209
"668910_at",NA,NA,NA,NA,NA,NA,NA,NA
"668914_at",NA,NA,NA,NA,NA,NA,NA,NA
"668917_at",NA,-5.39022174312322,NA,NA,NA,NA,NA,NA
"668920_at",-2.78282996636023,-2.74718983864794,-2.49112542940261,-3.39489002133748,-2.99546658802081,-3.20215162190123,-2.28091181865708,-1.90094301589569
"668923_at",-2.6377699891658,-3.32148381323063,-3.41448102640812,-2.99293420629938,-2.586600516916,-2.89364679155608,-5.01446053876453,-3.24337348258645
"668929_at",NA,NA,NA,NA,NA,NA,NA,NA
"66892_at",-2.00905280496155,-1.5806135988939,-1.0056789486703,-1.58616866792062,-1.49421973531987,-1.00742162600962,-2.04087029132688,-2.18730238314187
"668940_at",NA,NA,-6.76273085158937,NA,NA,NA,NA,NA
"668947_at",NA,NA,NA,NA,NA,NA,NA,-5.34553477697189
"66894_at",-0.408147939081009,-0.202654514088061,-0.0562682134661085,-0.226040805781118,-0.287441281555077,-0.244890956215991,-0.33456305551296,-0.367088753899734
"668950_at",-0.659634242554309,-0.526442227850281,-0.444924105973866,-0.703992455867652,-0.476502752399396,-0.606446366169234,-0.803040183309098,-0.700837298520675
"66895_at",0.540628868690997,0.495079604220244,0.371745590743163,0.624790156118036,0.612901553592007,0.516633835662808,0.434774252873894,0.515445441379923
"66897_at",-1.00937213236606,-1.0750300458061,-1.27840720489947,-1.05005587398863,-1.00895546954721,-0.921040998853877,-1.07085861119472,-1.06576836228056
"668982_at",NA,NA,NA,NA,NA,NA,NA,NA
"66898_at",0.962818838482844,0.941361070650045,0.972705248952668,0.950849404048986,0.912056408557625,0.90010599018337,0.811234570287563,0.795764763793085
"668997_at",-2.61774407052025,-2.54620522240348,-2.47514733164373,-2.91152041506986,-2.63112894473426,-2.60143329853775,-2.58494522887952,-2.55557209478881
"66899_at",0.256874222146181,0.288891487738207,0.27661169313028,0.384865059501626,0.306971382502091,0.331405731907346,0.348946990540969,0.310363642166888
"66901_at",0.958042020298547,0.962010891157825,0.903687469489637,0.940903125352874,0.938972439379687,0.945802647098632,0.889550971706782,0.953937073332262
"66902_at",0.267317263706304,0.234869242425494,0.245799515576105,0.313624920178467,0.231534442948739,0.158828334997681,0.106137834176272,0.344559554711706
"66904_at",0.920380499628923,0.90751740775139,0.911531233464482,0.91551426261859,0.935684663967683,0.85749999325684,0.903977707956082,0.897362123484312
"66905_at",-0.0354333706116722,-0.127792612727586,-0.11899919815026,0.00890242683176488,0.0139559811531375,-0.103124144788558,-0.0973917294281417,-0.328276388970125
"66910_at",NA,NA,NA,-5.82603665723466,-7.40651984538596,-8.92735512685482,NA,NA
"66911_at",-1.42301775129298,-1.32124651037449,-1.36161058340444,-1.35093472303391,-1.12247607406161,-1.28485525782878,-1.57381153971306,-1.5189070891884
"66912_at",-0.371897434316912,-0.291904108563187,-0.286694416561492,-0.243047647049133,-0.42142004127189,-0.435002298785069,-0.409886951535627,-0.456075859575896
"66913_at",1.14808592725916,1.17071786185454,1.12148815933098,1.18924755521746,1.14487094422573,1.17829690176692,1.14503681245436,1.16291415620545
"669149_at",NA,-6.78025879471915,NA,NA,-8.20090314232148,NA,NA,NA
"66914_at",0.972712807486197,0.969255499974995,0.994689461889595,0.951399334009486,0.992554216701084,0.952089427546844,0.997485225532537,0.953311145976925
"66915_at",0.595553358629037,0.581508295440655,0.671425396817395,0.605174514122082,0.64724136478146,0.622433502379304,0.502644703289694,0.502649162291827
"66916_at",0.241768633876742,0.209164151306209,0.262930630249458,0.285261333922506,0.302973737637195,0.260278563834212,0.193522082260687,0.179291055945282
"669171_at",NA,NA,NA,NA,NA,NA,NA,NA
"66917_at",0.524777346340729,0.342822299636526,0.0933507200380615,0.590228203418346,0.736415040089889,0.746452882075787,0.694914766265211,0.48012408370549
"669207_at",0.259015347088329,0.293572433248606,0.269151067887658,0.199831779777213,0.336092545255652,0.27659098056955,-0.0205161780717022,0.367834137810533
"66921_at",-0.693184930725339,-0.710859358850035,-0.658399321047361,-0.37211622835501,-0.499247874231315,-0.408968788806613,-0.4382306438164,-0.793529279649082
"66922_at",0.0136373021408732,0.114122802990797,-0.0849444207735735,0.0616756000512391,-0.100419667171006,-0.0328736068584419,-0.0487612125005036,-0.00660617977896378
"66923_at",0.371037207989129,0.369217164405854,0.391312428354079,0.455541061216532,0.395633659179728,0.443875771741143,0.381580224786436,0.433381998385668
"66925_at",0.929561477352672,0.907126470429516,0.875713979832475,0.913663629366896,0.900023685087592,0.858042811196299,0.85939496139326,0.831909557198651
"66926_at",-0.33710926581235,-0.21169239935847,-0.179262565222106,-0.286206882176289,-0.311223573583022,-0.363996002058418,-0.472291067381073,-0.307545723064188
"66928_at",0.358485671392845,0.30226114777347,0.31632923563904,0.27787995802495,0.311827185565815,0.218361815964816,0.204589828466798,0.284009963011483
"66929_at",-7.31070361659882,-9.19829812847663,NA,-5.73002353170272,NA,-4.95232336482058,NA,NA
"66930_at",NA,NA,NA,NA,NA,NA,NA,NA
"66931_at",NA,NA,NA,NA,NA,NA,NA,NA
"66932_at",-1.38590417694395,-1.41812535269257,-1.45120994696926,-1.29854266456124,-1.34205546143774,-1.51703135937594,-1.75560944001134,-1.64351963926298
"66934_at",NA,NA,-8.7794225518926,NA,NA,NA,NA,NA
"66938_at",-5.72208078169464,-8.97471836824216,-4.26588101587044,NA,NA,-5.11174374103571,NA,NA
"669393_at",-2.4704149562692,-2.56975776762019,-2.82655934568583,-2.22134751533262,-2.47887658124998,-2.66581672014333,-5.50602829284023,-2.84597380907886
"66939_at",-1.08979950216525,-1.15780650078498,-1.26623147575781,-1.12475255716969,-1.09820815799837,-1.26811516741773,-1.37709449737385,-1.3718621237336
"669402_at",NA,NA,NA,NA,NA,NA,NA,NA
"66940_at",-0.229303167965014,-0.347902249669428,-0.360667378653916,-0.0921233089318158,-0.21484824042925,-0.210473680717843,-0.354689009180286,-0.415680159136354
"66943_at",-0.0227167012388339,-0.0343066945096271,-0.0620979433738597,0.138820686498302,0.0880242357078096,0.0657303790227939,0.0794532163539418,0.107892030693542
"669445_at",-1.62199717404346,-1.73444456297765,-1.82819397639889,-1.7151088632876,-1.66017255833494,-1.50317983892825,-1.73524576341247,-1.45750095484377
"66945_at",1.41964876514138,1.40728100403647,1.40590320490056,1.41070387672005,1.38132751774281,1.36468059619264,1.4203663593246,1.40703850582499
