"","GSM4308223","GSM4308224","GSM4308225","GSM4308226","GSM4308227","GSM4308228","GSM4308229","GSM4308230","GSM4308231","GSM4308232","GSM4308233","GSM4308234","GSM4308235","GSM4308236","GSM4308237","GSM4308238","GSM4308239","GSM4308240","GSM4308241","GSM4308242","GSM4308243","GSM4308244","GSM4308245","GSM4308246","GSM4308247","GSM4308248","GSM4308249","GSM4308250","GSM4308251","GSM4308252","GSM4308253","GSM4308254","GSM4308255","GSM4308256"
"hsa-miR-22",8.62966006416775,8.89679102628117,6.96389138166589,7.013710131932,7.80675131131445,6.80794991105393,7.08283562208941,7.13426612597056,6.8967114211055,6.97163206718617,6.96871517018188,7.05661712438915,7.005883874177,8.15400136313327,7.04879200101418,8.40592132901459,8.70181517137586,6.98244148140191,7.01317860611803,6.96838801799938,6.9305528500082,6.63092509876165,8.39160147949863,8.41458926432966,8.5862344419679,8.51654865004291,8.73761713942018,8.42012234029316,8.69404894153079,8.28836133092509,8.77990185519091,8.7420890987556,8.61440323884105,8.64131806121479
"hsa-miR-220",8.63227912293087,8.63606700903517,7.03856458036638,7.12638234682796,7.88613186120318,6.99652772118385,7.17250851732312,7.0480323330225,6.91737207947684,7.07977169427253,7.03801798356613,7.62714716848999,7.63204423134274,8.29525695656367,6.9909208341693,8.28622228734645,8.67948009950545,7.09552256081118,7.01414882818668,7.15589694271309,6.95806893275252,11.5640804028689,8.40194612397654,8.44948131437186,8.52307927814936,8.75296162202946,8.71288187008868,8.35135536002051,8.6885657439625,8.29001884693262,8.72424302395092,8.75544410140827,8.61710302627448,8.60806996772166
"hsa-miR-221",8.54037024374357,8.88808353687166,7.79867462280042,6.9663174062344,7.77951450744841,6.77974430255526,6.97014961669853,7.08302291142112,6.83561337642764,6.96471860514658,6.92481250360578,6.90117342354693,6.97797362430966,8.04005021102866,7.12751050511556,8.31352068513858,8.71260884827771,6.96368450166202,6.9048224533016,6.85370004399964,6.88322490052133,7.15149253703385,8.24681469055808,8.40181304441601,8.48853067427352,8.39047595311976,8.69103473236112,8.42442078549483,8.66528048251761,8.26107614046781,8.7088293793774,8.72653766301736,8.58331786813751,8.56871010941403
"hsa-miR-222",8.59514109127195,8.64877136490596,7.02816908477922,6.94855529536021,8.01078319489475,6.88760812584778,6.98237987111331,7.12910266879286,6.90011206297746,7.02395279683604,6.89369833120083,7.96947631821901,7.5676131332284,8.2718220228748,6.99269819735986,8.29986234972983,8.72728232921219,6.93448701520233,6.92981348048778,7.04944236001046,6.85287527783194,8.22546582133681,8.3888245380236,8.53457407973965,8.46747635381015,8.5152685420257,8.73645334649735,8.33827375475334,8.74394339638223,8.31518444017635,8.73404230412547,8.48268213129499,8.67563635921466,8.64529816394863
"hsa-miR-223",8.71867773763945,8.72516343122307,7.0081742371014,6.97402905477053,7.88302506844017,6.88703047797531,7.02571098893705,6.95869306325738,6.89089533706585,6.96753177228793,6.89652131949549,7.60802412020049,7.02042886023896,8.26384710173012,7.00484741776983,8.32816821231752,8.68403007404237,6.98885961713983,6.92555443987355,6.95175446159539,6.96205037873878,6.81466833614824,8.39050475760155,8.44892654818583,8.56700537024703,8.52213580596552,8.68906603181913,8.39217872846397,8.75549450861119,8.36674534273533,8.68518679659535,8.69432967733833,8.68638391629375,8.5399586645749
"hsa-miR-224",8.49573193297323,8.77065067985073,7.05511320721063,7.0413645599181,11.5959003493343,6.89572189212784,6.98346109179386,7.12324612168764,6.87862603631337,7.21216756159707,6.96506275674463,6.94270098801115,7.55151601762801,8.06509511109729,9.55074678538324,8.24324492613827,8.6799747535312,7,6.97190332068117,6.98000358650928,6.95475931696837,8.29906923818952,8.23977942160383,8.36632221424582,8.46503248845401,8.49996663799588,8.72245509492181,8.29109378423988,8.63255469000178,8.23114628345048,8.72178276845979,8.66106547980695,8.53874106714969,8.50887506778039
"hsa-miR-23a",8.56457975678299,8.76440520979104,7.078341908796,7.06890185550802,12.9264613095611,6.82624593449376,7.0238807394902,6.92354023382027,6.94194669898319,6.92720313949625,6.97764284160139,6.97692264049102,11.3092722702503,8.19944218226877,6.99165222126881,8.3119612415334,8.72440368567539,6.92876470051302,6.91469367144697,6.8987295540936,6.91886323727459,8.31281217982935,8.26843860442516,8.48437138994332,8.56550121638386,8.16058040348973,8.71042969993871,8.42264719454807,8.68331362621032,8.27885502850955,8.68956125428553,8.67440627263847,8.60875233196383,8.56647041828343
"hsa-miR-23b",8.67152691390141,8.73896403268623,7.18327311161462,7.11988422464892,8.10033381912654,7.15107845798388,7.15409506174779,7.21696600393539,7.08630185336778,7.26470343467634,7.13007525115944,9.76646861560595,7.66428727252782,8.31359187930013,7.10303806940145,8.41376457665759,9.1854260399178,7.17850949463415,7.18778456941811,7.21264812465684,7.17220046008744,8.43696383557216,8.41028046523339,8.57262520060529,8.21931520313845,8.49325183224204,9.11950325097405,8.34831343043945,8.77613393421508,8.4517567595575,9.15425560144378,9.25059450719232,9.05991790938671,9.08446560737989
"hsa-miR-24",8.66367301714946,8.69915250979295,7.28355142317431,7.02840891751681,12.7050774477767,6.85408917987057,7.08831759696388,7.00717194975374,6.99506046703272,7.02236781302845,6.98254073688859,6.94845717818811,7.61681126176085,8.14794872616897,7.02063331720804,8.36618580753899,8.73078021111681,6.99477543415423,6.96690107533619,6.88340698638837,7.06665539097308,8.49778758271209,8.42875293431576,8.47897180503294,8.55328868937469,8.48231991863326,8.7584794119511,8.38414351328966,8.67176218634461,8.31774046174739,8.71537209731274,8.7816672370985,8.65158739859565,8.66571857149769
"hsa-miR-25",8.58817905274823,8.92951673889603,7.03642310852096,7.09259225206421,7.95031268146634,6.94216962481771,7.03459100145961,7.20148291914585,6.97886487211554,7.15244304834281,7.18743224819278,7.04373163909962,7.11157702044193,8.06488339035411,7.13831071529,8.45512827086107,8.7544763422847,7.0472493584026,7.02028550084465,7.04068972914865,7.04148831767009,7.13711308256174,8.38835358788421,8.37577449706873,8.52460282994677,8.4993552076286,8.69830392036395,8.48936149557036,8.7064535395208,8.29863540673424,8.82027726660411,8.84827521215141,8.67193552043909,8.63146120043842
"hsa-miR-26a",8.60507424718406,8.70565968600332,6.96156429510944,6.98958637333137,8.07204897501739,6.86781864529498,7.07330504607035,7.01537044663306,6.90994107282772,7.46389623822753,6.95365868997807,7.62319600132895,7.53284291096128,8.31453158501098,6.96596201374324,8.29617517319822,8.77038870583304,7.01036697379721,6.92709407513732,6.94269512414326,6.98018185798318,7.55548411911285,8.47691749482367,8.48052606983471,8.48480638321256,8.51375798893411,8.75935060845606,8.32347725832961,8.81468275415788,8.28301610067662,8.70385098504108,8.80968164478881,8.72211384640709,8.69388695371182
"hsa-miR-26b",8.59601229746857,8.76180318344778,7.00978383855359,7.08440554599031,12.6382714066043,6.9252992568469,7.01139388266946,7.04872444273616,6.97163436615889,7.06033602354088,7.02647917890564,6.97021635395954,7.48330389241285,8.20434518584017,7.15746719704718,8.37831133137351,8.78606538116396,7.0437414801411,6.95362377263387,6.95258401251924,6.95843787523506,8.33517415756674,8.44185567517391,8.46269407387232,8.55798133233381,8.54611079424257,8.78255632613374,8.42764011124723,8.70059993162673,8.31783676706587,8.75540938284026,8.77483778360359,8.64902439344415,8.68089816975998
"hsa-miR-27a",8.60709909409355,8.63973646837739,7.02272622273417,6.99767290553703,7.9880819232971,6.85953478638265,6.94755862853117,7.06043870919308,6.88519607098449,6.95110283649166,6.91222350755167,8.08729469383128,7.50828998614035,8.23848308222662,6.93400807194608,8.2947663894153,8.70283863069723,6.98000358650928,6.88988477855357,6.96885913971118,6.90729088794437,7.10932816945035,8.44826376877606,8.45956399622808,8.50724559820218,8.51779259257217,8.73185764976918,8.2803425369595,8.62587246097044,8.31072092293546,8.73137470100666,8.72066494736619,8.64817779572482,8.64515186927208
"hsa-miR-27b",8.53266021320422,8.7675733662907,7.07631430702602,6.96836843259272,11.6328757246913,6.83614632107683,6.94269512414326,7.00812716536119,6.84372512031246,6.91597017914445,7.00895405955917,6.98666804883743,7.43323739984806,8.09632985735346,8.85788056264519,8.28362272277196,8.63123236098596,6.91737207947684,6.93534894834329,6.91827650148376,6.87135823399589,8.65636729734577,8.27466934207385,8.35101032034427,8.48102319418802,8.45140442001645,8.64018925218124,7.57202333670322,8.59456534407099,8.22032076386122,8.64892951294276,8.70587149208964,8.51123437624687,8.49032543554824
"hsa-miR-28",8.63134769478597,8.90841634022668,6.9534806026865,7.00399343821405,7.867801351681,6.83798359643267,7.00500018185584,6.90188780226941,6.89159416619887,7.03308376312725,6.93766571385991,7.02358138583113,6.94175777170566,7.9700828763502,6.99269819735986,8.39732894362074,8.74559298631038,6.90360834025131,7.02723589982674,6.85798099512757,6.92561021805856,6.91463866539891,8.32117634511517,8.41688406560557,8.50320480834431,8.467605550083,8.68561082440591,8.47612566101382,8.65882521178956,8.27239650903748,8.79751400679651,9.12543620211508,8.6657505435866,8.6186149202508
"hsa-miR-296",8.63593391903647,8.64627752372066,7.00933373427714,6.99464081571728,8.0530276837948,6.95006242407912,7.06709872369097,6.9747139968309,6.9205660428929,6.98091870821997,7.06375422719752,8.23012950461325,7.46071226163416,8.17944984191942,7.03066713624694,8.27131501567515,8.78199403198965,7.00996406482146,6.88744484799946,7.04848687399234,6.93054693655534,7.49585502688717,8.5343464642224,8.54404289953143,8.51452904597457,8.53282031846245,8.79221472797646,8.32350157747535,8.7247235914077,8.40767905430207,8.77961693493169,8.7350743118176,8.77844219363692,8.68862134007013
"hsa-miR-299-3p",8.51736192158623,8.62696581406811,6.97571730291627,6.91252652165228,7.92152083148951,6.86198761109454,6.94922908660277,7.06608919045777,6.81356701525618,6.95061188331799,6.91699964600848,7.78980944233669,7.5909612413426,8.21879036861596,6.91113788334956,8.28221506143092,8.71804544535832,6.93163342220229,6.91849118860117,7.05894959240328,6.86561451035915,6.87274874436579,8.29122366241343,8.38960638897027,8.52819856408287,8.44096506731681,8.68224987662292,8.25406913019615,8.68605574437897,8.22043395442823,8.70369078618235,8.69580838538171,8.64150701336956,8.54800459924113
"hsa-miR-299-5p",8.62663625261381,8.68150478495409,7.0299309808963,6.92930339042725,8.08305110912935,6.96507430403241,7.02219134953566,7.07234272781713,6.92295658637451,6.93055521538256,7.17398987369297,7.8934180340209,7.50637423415443,8.29049536460872,6.9732760464478,8.30253520136572,8.7803347081239,6.96727237822001,6.93216986086133,7.00052851566002,7.1106138055009,7.64419446210093,8.45727990740832,8.53216108498321,8.37503943134693,8.50042444321461,8.71609407400426,8.31200482176722,8.77306764727097,8.42503836219305,8.70320073713381,8.82192350438201,8.70190213302919,8.64603013515323
"hsa-miR-29a",8.55212418994256,8.58079483752218,7.03511579807708,7.04841494179481,7.88311307129948,6.93351716708097,7.02415675504184,7.05985168109658,6.92369947745507,7.07357390892446,6.97866699172286,7.03998059769088,7.02404812871683,8.22973451110457,6.99408410864648,8.18250906917215,8.62256655737218,6.97996130094035,6.96910327919167,6.93437142276616,6.96018848538886,6.60659028037053,8.39610510263824,8.38945194567531,8.43580067050738,8.45506208531595,8.65284497300198,8.2703850394552,8.4858293087019,8.25510459855239,8.66076750114747,8.69717817909417,8.5738876166316,8.56098963641023
"hsa-miR-29b",8.5110228212365,8.88938136334701,6.97376623523536,6.90124463594753,13.0103439984201,6.87017728035955,7.04074670758251,7.09689748907883,6.86846700622067,6.7983940344218,6.82301305156449,7.12849034744798,7.46086867943765,8.07111639605847,7.11925552521241,8.39640698569204,8.64105428164066,6.90472131623005,6.95696386133555,7.04909706351594,6.97764284160139,7.78002722853609,8.246174333471,8.36768775627005,8.40904889200471,8.40736592366068,8.65463602852797,8.36861034927085,8.66810954886846,8.25517637355585,8.70779049552882,8.66487745109428,8.57312264788773,8.58519729526002
"hsa-miR-29c",8.65301306854398,8.79867105908696,7.04683916310333,7.05906535954924,13.5603435827282,6.92283174313269,6.98225778369499,7.08305270520956,6.90067242342017,6.98518503398993,6.95201316488949,6.99704960430535,12.078128786782,8.14425341576958,7.07827251748289,8.34795526455797,8.7140792546575,7.02686975841739,6.9385998473725,6.90907462461092,6.92855272120611,8.44701749734519,8.38887833881199,8.44708322620965,8.56000948142094,8.24935810925325,8.70373334614566,8.4322053018767,8.72547294350739,8.27962822291133,8.71483587133301,8.77297959459932,8.62662165235837,8.62669392217834
"hsa-miR-301",8.56866869338051,8.83123407782945,6.998388466509,6.9565945416604,7.72009031699395,6.78095570234901,6.92547254884376,6.95400199885687,6.80554268679367,6.94102412382938,6.95123808164632,6.91574197276482,6.99147876298718,8.04412960101937,7.09893953701421,8.39484936223218,8.62964585872571,6.93610198130336,6.9205136421871,6.91452147160699,6.84433166643243,7.1386209746014,8.34415740254353,8.34785607806172,8.5580502336614,8.50841399414332,8.69011429056757,8.34348866070336,8.62284032604872,8.2772148566703,8.66909977741467,8.73537561228984,8.61266359424963,8.61565942845102
"hsa-miR-302a",8.65003462752451,8.59385793885822,7.01535037359398,6.96527521204597,8.01654311936553,6.91708201938301,7.00329976968422,7.02548621049311,6.88433538912072,6.94088909197197,7.04526166139088,7.94828253647481,7.44854502264904,8.23854756861799,7.00225245173138,8.27841368079839,8.6999440533848,6.95436965607002,6.90707572959292,6.96823017510036,6.98763579571341,7.13734572034981,8.4505770110803,8.50603220786801,8.52533718167696,8.5018371849023,8.7548344019938,8.31635213721107,8.70644214262643,8.35968280393885,8.79881489652812,8.74371253879147,8.74541180860498,8.69056131592143
"hsa-miR-302a*",8.61008729445277,8.86916258955217,6.95201316488949,7.0783173553283,11.7115159859501,6.9397190696211,7.01363421166126,7.12298946410418,6.97982186406674,6.99190273530726,6.91583158690411,7.04102718399048,7.81271191833606,8.15088406371408,8.1930433138799,8.35624551030103,8.7276587722268,6.98938314558429,6.99400035769387,6.89593632748616,7.09943513223697,8.20754833584122,8.34548819098142,8.46289566265178,8.54777099725237,8.58432667312771,8.75310875197386,8.14151760235889,8.70644214262643,8.33931022710868,8.76016538034298,8.73164215852529,8.62344623878756,8.61541077943818
"hsa-miR-302b",8.56355399334934,8.64189856773137,7.02270958029193,7.086940830675,7.94109515725513,6.90230275179148,7.04674641661783,6.96879925013217,6.8681212499879,6.97781682673657,6.98676132650956,7.52141042329249,7.07256889815723,8.29433815514941,6.97641175531759,8.25993011943015,8.65497679365976,6.99962462503808,6.95276337513447,6.94755862853117,6.93663793900257,6.61911951145322,8.40411163274344,8.42566532460445,8.50603935077723,8.49604244517679,8.71152828923595,8.32713178729235,8.71751569582996,8.25197845147086,8.67622438294626,8.71560787752938,8.60157098823281,8.58196542187318
"hsa-miR-302b*",8.59476014622409,8.88458693224191,7.07881794996198,7.0963525247395,12.0609117119289,6.9663174062344,7.01877769771009,7.13535940616422,6.95274124718649,7.21949672045617,7.13955135239879,7.11122019455667,7.9816312099998,8.18875993152976,9.9659905753035,8.36098443537439,8.74392623477116,7.0608601842443,7.12245530436685,7.01601263646432,7.04109400821587,8.77546509866571,8.36454529396642,8.44259811974989,8.59393933611392,8.58278893189051,8.78528898070402,8.01162645765216,8.72233725545979,8.3657839448759,8.81663906269833,8.78616767141786,8.72223819455264,8.65241048611954
"hsa-miR-302c",8.57548025206965,8.64057357292221,7.11748103257326,6.93707715805568,7.94207693878596,6.77853188472045,7.00715512691088,6.97024511906822,6.82370987923639,6.95364239532261,6.91868199477796,7.64637293883299,8.02572704320016,8.20220024300388,6.92603738371565,8.33448291344586,8.72131626037364,6.97224001784177,6.90170200130233,6.9633619870697,6.85703796039473,7.95782756083374,8.40786511603211,8.43546191447928,8.36427169358213,8.44808491070192,8.66899238483784,8.2807707701306,8.71680677447286,8.27337181814477,8.6630837691615,8.75478764550931,8.62681509375264,8.60571099741088
"hsa-miR-302c*",8.57232430003997,8.67450372951081,7.04682061428322,6.93763393797849,8.04388198102348,6.94323567258289,7.02253648751092,7.00570875072737,6.90219661327356,6.98957161473835,6.91307609627926,8.00241336739877,7.42759527878426,8.23436862928235,6.93479718178545,8.23658350147943,8.79252320021446,7.01243123550538,6.85659857939912,7.18520548894361,6.9534806026865,7.16095144032071,8.42098086568769,8.4692604395423,8.43837603039902,8.49959678148975,8.77395117427203,8.25455625190949,8.72013752740363,8.30420208143245,8.68892690558123,8.78675970126725,8.69865049958588,8.71702346438636
"hsa-miR-302d",8.50785567600545,8.62205181945638,6.9472663916737,6.94116736120264,7.93627574764394,6.87459165981883,6.97584796800678,6.91755826016317,6.80976812871041,7.01672807384048,7.13145058285155,7.26599284013474,7.03167418856544,8.2064678966601,6.89573643112546,8.18168996751186,8.62342428986991,7.03761284147947,6.91977983239273,6.97901355050587,6.85307995366405,6.64252382293391,8.30620435648072,8.37864513572728,8.42772851510596,8.47552754855737,8.62099724146839,8.28735177614195,8.68348066544298,8.26392923788495,8.64678369183779,8.65849499446269,8.54541011228947,8.50638772308834
